주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
282-2-000008,고수대교 옆 주차장,공영,노외,,충청북도 단양군 단양읍 별곡리 643,37,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,충청북도 단양군청,043-420-2498,,,2022-04-08,4480000,충청북도 단양군
282-2-000009,고수동굴주차장,공영,노외,,충청북도 단양군 단양읍 고수리 111 - 13,270,2,미시행,평일+토요일+공휴일,9:00,17:30,9:00,17:30,9:00,17:30,혼합,510,3000,,,,,,,,충청북도 단양군청,043-420-2498,36.98763679,128.3817527,2022-04-08,4480000,충청북도 단양군
282-2-000010,도담삼봉 주차장,공영,노외,,충청북도 단양군 매포읍 하괴리 83 - 3,120,2,미시행,평일+토요일+공휴일,9:00,17:30,9:00,17:30,9:00,17:30,혼합,510,3000,,,,,,,,충청북도 단양군청,043-420-2498,,,2022-04-08,4480000,충청북도 단양군
282-2-000011,평동리 645-2번지 주차장,공영,노외,,충청북도 단양군 매포읍 평동리 645 - 2,4,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,충청북도 단양군청,043-420-2498,37.03398198,128.2955494,2022-04-08,4480000,충청북도 단양군
282-2-000012,평동리 1265번지 주차장,공영,노외,,충청북도 단양군 매포읍 평동리 1265,12,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,충청북도 단양군청,043-420-2498,,,2022-04-08,4480000,충청북도 단양군
282-2-000013,평동리 234번지 주차장,공영,노외,,충청북도 단양군 매포읍 평동리 234-1,10,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,충청북도 단양군청,043-420-2498,,,2022-04-08,4480000,충청북도 단양군
282-2-000014,평동리 290-2번지 주차장,공영,노외,,충청북도 단양군 매포읍 평동리 290 - 2,6,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,충청북도 단양군청,043-420-2498,37.03470474,128.3009698,2022-04-08,4480000,충청북도 단양군
282-2-000015,평동리 356번지 매화공원 주차장,공영,노외,,충청북도 단양군 매포읍 평동리 356,43,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,충청북도 단양군청,043-420-2498,,,2022-04-08,4480000,충청북도 단양군
282-2-000016,평동리 347번지 자동차 정류장,공영,노외,,충청북도 단양군 매포읍 평동리 347,35,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,충청북도 단양군청,043-420-2498,,,2022-04-08,4480000,충청북도 단양군
282-2-000017,평동리 99-3번지 주차장,공영,노외,,충청북도 단양군 매포읍 평동리 99 - 3,12,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,충청북도 단양군청,043-420-2498,,,2022-04-08,4480000,충청북도 단양군
282-2-000018,평동리 141-5번지 주차장,공영,노외,,충청북도 단양군 매포읍 평동리 141 - 5,5,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,충청북도 단양군청,043-420-2498,,,2022-04-08,4480000,충청북도 단양군
282-2-000019,평동리 130-2번지 주차장,공영,노외,,충청북도 단양군 매포읍 평동리 130 - 2,23,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,충청북도 단양군청,043-420-2498,,,2022-04-08,4480000,충청북도 단양군
282-2-000020,평동리 136-13번지 주차장,공영,노외,,충청북도 단양군 매포읍 평동리 136 - 13,8,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,충청북도 단양군청,043-420-2498,,,2022-04-08,4480000,충청북도 단양군
282-2-000021,평동리 133-11번지 주차장,공영,노외,,충청북도 단양군 매포읍 평동리 133 - 11,10,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,충청북도 단양군청,043-420-2498,,,2022-04-08,4480000,충청북도 단양군
141-4-000053,가가주차장,민영,노외,부산광역시 강서구 공항앞길 9,부산광역시 강서구 대저2동 2027-2,22,기타,미시행,평일+토요일+공휴일,9:30,0:00,9:30,0:00,9:30,0:00,유료,10,0,,,,,,,,부산광역시 강서구,,35.17987053,128.9544302,2022-04-26,3360000,부산광역시 강서구
141-4-000052,서림주차장,민영,노외,,부산광역시 강서구 생곡동 1531-6,20,기타,미시행,평일+토요일+공휴일,9:30,0:00,9:30,0:00,9:30,0:00,유료,10,0,,,,,,,,부산광역시 강서구,,35.13531889,128.8859826,2022-04-26,3360000,부산광역시 강서구
141-4-000051,드림주차장,민영,노외,,부산광역시 강서구 대저2동 2510-2,28,기타,미시행,평일+토요일+공휴일,9:30,0:00,9:30,0:00,9:30,0:00,유료,10,0,,,,,,,,부산광역시 강서구,,35.17329491,128.9581498,2022-04-26,3360000,부산광역시 강서구
114-2-000004,공단본부,공영,노외,서울특별시 양천구 목동서로 190,서울특별시 양천구 목동 919-5,22,3,미시행,평일,9:00,19:00,0:00,0:00,0:00,0:00,혼합,5,150,5,150,,9000,100000,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.530311,126.871349,2021-05-18,3140000,서울특별시 양천구
114-2-000003,바람개비,공영,노외,,서울특별시 양천구 목동 919-8,186,3,미시행,평일,9:00,19:00,0:00,0:00,0:00,0:00,혼합,5,150,5,150,,9000,100000,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.530285,126.874151,2021-05-18,3140000,서울특별시 양천구
215-3-000006,중앙시장주차장,공영,부설,경기도 동두천시 생연로 162,경기도 동두천시 생연동 588-3,70,1,미시행,평일+토요일,9:00,20:00,9:00,20:00,9:00,0:00,유료,30,500,15,200,,4000,40000,현금+신용카드,"경차,장애인차량할인, 2시간이내 무료주차",경기도 동두천시청 교통행정과,031-860-2307,37.90681262,127.0528307,2022-01-06,3920000,경기도 동두천시
215-3-000007,중앙역세권공영주차장,공영,부설,,경기도 동두천시 생연동 678-60,40,1,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,경기도 동두천시청 교통행정과,031-860-2307,37.90293741,127.0550361,2022-01-06,3920000,경기도 동두천시
215-3-000008,지행역주차장,공영,부설,경기도 동두천시 평화로 2285,경기도 동두천시 지행동 424-1,128,1,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,경기도 동두천시청 교통행정과,031-860-2307,37.89187981,127.055662,2022-01-06,3920000,경기도 동두천시
215-4-000001,오복주차장,민영,노외,,경기도 동두천시 송내동 699-14,12,3,미시행,평일+토요일+공휴일,9:00,0:00,9:00,0:00,9:00,0:00,유료,0,0,,,,,100000,현금,,경기도 동두천시청 교통행정과,031-860-2299,37.88602803,127.0556243,2022-01-06,3920000,경기도 동두천시
215-4-000002,진우빌딩부설주차장,민영,노외,경기도 동두천시 큰시장로 57,경기도 동두천시 생연동 698-9,80,1,미시행,평일+토요일+공휴일,9:00,0:00,9:00,0:00,9:00,0:00,유료,1440,2000,,,1440,2000,,현금,,경기도 동두천시청 교통행정과,031-860-2299,37.90018222,127.0512898,2022-01-06,3920000,경기도 동두천시
215-4-000003,합동화물주차장,민영,노외,경기도 동두천시 평화로 2143,경기도 동두천시 송내동 498-1,40,2,미시행,평일+토요일+공휴일,9:00,0:00,9:00,0:00,9:00,0:00,유료,43200,110000,,,,,110000,현금,,경기도 동두천시청 교통행정과,031-868-3388,37.87893824,127.0559558,2022-01-06,3920000,경기도 동두천시
215-5-000001,88화물노외주차장,민영,부설,경기도 동두천시 평화로 2509,경기도 동두천시 생연동 548-1,40,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,경기도 동두천시청 교통행정과,031-860-2299,37.91180521,127.057442,2022-01-06,3920000,경기도 동두천시
215-5-000002,고려주차장,민영,부설,,경기도 동두천시 생연동 693-16,11,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,경기도 동두천시청 교통행정과,031-860-2299,37.90052265,127.0533066,2022-01-06,3920000,경기도 동두천시
215-5-000003,국민은행 유료주차장,민영,부설,경기도 동두천시 생연로 142,경기도 동두천시 생연동 823-19,15,1,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,경기도 동두천시청 교통행정과,031-860-2299,37.90507881,127.0519539,2022-01-06,3920000,경기도 동두천시
215-5-000004,덕둔주차장,민영,부설,경기도 동두천시 정장로 38,경기도 동두천시 생연동 648-1,16,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,경기도 동두천시청 교통행정과,031-860-2299,37.90400823,127.0548497,2022-01-06,3920000,경기도 동두천시
215-5-000005,동두천감리교회주차장,민영,부설,,경기도 동두천시 지행동 687-1,40,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,경기도 동두천시청 교통행정과,031-860-2299,37.89350877,127.047038,2022-01-06,3920000,경기도 동두천시
215-5-000006,동두천농협,민영,부설,경기도 동두천시 중앙로 207,경기도 동두천시 생연동 698-11,81,1,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,경기도 동두천시청 교통행정과,031-860-2299,37.89996972,127.052292,2022-01-06,3920000,경기도 동두천시
178-2-000067,건국동주민센터,공영,노외,광주광역시 북구 본촌마을길 25(본촌동),광주광역시 북구 본촌동 378-1,19,기타,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,1440,0,,,,,,,직영,광주광역시 북구청,062-410-8106,35.22294676,126.8816343,2021-12-28,3620000,광주광역시 북구
114-2-000016,곰달래,공영,노외,서울특별시 양천구 곰달래로10길 4,서울특별시 양천구 신월동 226-9,107,5,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,혼합,5,50,5,50,,,50000,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.529539,126.836015,2021-05-18,3140000,서울특별시 양천구
114-2-000015,가로공원,공영,노외,서울특별시 양천구 가로공원로 133,서울특별시 양천구 신월동 263,376,3,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,혼합,5,150,5,150,,0,70000,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.536725,126.8308283,2021-05-18,3140000,서울특별시 양천구
114-2-000014,목동타운홀,공영,노외,서울특별시 양천구 목동동로 345,서울특별시 양천구 목동 905-21,23,3,미시행,평일,9:00,19:00,0:00,0:00,0:00,0:00,혼합,5,150,5,150,,0,100000,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.532926,126.876896,2021-05-18,3140000,서울특별시 양천구
114-2-000013,우리,공영,노외,,서울특별시 양천구 목동 907-8,40,3,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,혼합,5,150,5,150,,0,100000,현금+신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.536671,126.879154,2021-05-18,3140000,서울특별시 양천구
114-2-000012,광장,공영,노외,,서울특별시 양천구 목동 907-19,42,3,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,혼합,5,150,5,150,,0,100000,현금+신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.535507,126.879401,2021-05-18,3140000,서울특별시 양천구
114-2-000011,도서관,공영,노외,,서울특별시 양천구 목동 905-32,48,3,미시행,평일+토요일,9:00,19:00,9:00,15:00,0:00,0:00,혼합,5,150,5,150,,9000,100000,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.533463,126.876624,2021-05-18,3140000,서울특별시 양천구
114-2-000010,한두,공영,노외,,서울특별시 양천구 목동 610-5,39,5,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,혼합,5,50,5,50,,,50000,현금+신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.548771,126.866094,2021-05-18,3140000,서울특별시 양천구
114-2-000009,목3동 해운,공영,노외,서울특별시 양천구 목동중앙남로14가길 39,서울특별시 양천구 목동 711-6,64,5,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,혼합,5,50,5,50,,,50000,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.542031,126.865111,2021-05-18,3140000,서울특별시 양천구
114-2-000008,목2동 월촌,공영,노외,,서울특별시 양천구 목동 525,79,5,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,혼합,5,50,5,50,,,50000,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.546036,126.874808,2021-05-18,3140000,서울특별시 양천구
114-2-000006,양천사회단체봉사센터,공영,노외,서울특별시 양천구 목동서로 131,서울특별시 양천구 목동 905-29,20,3,미시행,평일,9:00,19:00,0:00,0:00,0:00,0:00,혼합,5,150,5,150,,0,100000,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.531823,126.875401,2021-05-18,3140000,서울특별시 양천구
114-2-000005,목동,공영,노외,서울특별시 양천구 목동동로 316-10,서울특별시 양천구 목동 915,894,3,미시행,평일+토요일+공휴일,7:00,22:00,8:00,19:00,8:00,19:00,혼합,5,150,5,150,,10000,100000,신용카드,,서울특별시 양천구청 주차관리과,02-2620-3736,37.529393,126.879105,2021-05-18,3140000,서울특별시 양천구
233-2-000009,향남2지구상신리,공영,노외,,경기도 화성시 향남읍 상신리1294-3,56,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,10,300,10,400,,,,카드결제,,화성도시공사,031-357-6548,37.10511417,126.9000177,2021-10-20,5530000,경기도 화성시
233-2-000010,하가등천,공영,노외,,경기도 화성시 향남읍 장짐리401-9(평리29-1),61,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,10,300,10,400,,,60000,카드결제,,화성도시공사,031-357-6548,37.13464478,126.9102486,2021-10-20,5530000,경기도 화성시
233-2-000011,향남2지구하길리,공영,노외,,경기도 화성시 향남읍 하길리1471-1,123,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,10,300,10,400,,,90000,카드결제,,화성도시공사,031-357-6548,37.11464152,126.9118559,2021-10-20,5530000,경기도 화성시
233-2-000012,하길리임시,공영,노외,,경기도 화성시 향남읍 하길리1479,308,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,10,300,10,400,,,100000,카드결제,,화성도시공사,031-357-6548,37.11739979,126.9095752,2021-10-20,5530000,경기도 화성시
233-2-000013,행정리,공영,노외,,경기도 화성시 향남읍 행정리437-1,81,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,10,300,10,400,,,100000,카드결제,,화성도시공사,031-357-6548,37.1308055,126.919245,2021-10-20,5530000,경기도 화성시
233-2-000014,향남환승터미널,공영,노외,경기도 화성시 향남읍 향남로 424,경기도 화성시 향남읍 행정리 472-1,162,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,10,300,10,400,270,10000,90000,카드결제,환승주차장(환승증명 50감면),화성도시공사,031-357-6548,37.13287685,126.9218473,2021-10-20,5530000,경기도 화성시
233-2-000015,동화 중심 주차타워,공영,노외,경기도 화성시 봉담읍 동화길 93-9,경기도 화성시 봉담읍 동화리 598번지,217,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,10,300,10,400,,,100000,카드결제,,화성도시공사,031-357-6548,37.2169126,126.9591795,2021-10-20,5530000,경기도 화성시
233-2-000016,제부도4호,공영,노외,,경기도 화성시 서신면 제부리190-109,228,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,30,1000,60,2000,600,3000,60000,카드결제,제부도(관광지),화성도시공사,031-357-6548,37.16304408,126.6210473,2021-10-20,5530000,경기도 화성시
233-2-000017,제부도5호,공영,노외,경기도 화성시 서신면 해안길 210,경기도 화성시 서신면 제부리190-20,342,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,30,1000,60,2000,600,3000,60000,카드결제,제부도(관광지),화성도시공사,031-357-6548,37.1599825,126.6193206,2021-10-20,5530000,경기도 화성시
233-2-000018,제부도임시,공영,노외,,"경기도 화성시 서신면 제부리190-197,-198",90,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,60,3000,60,3000,,,,카드결제,제부도 임시주차장으로 시간당 3천원,화성도시공사,031-357-6548,37.16978679,126.6185897,2021-10-20,5530000,경기도 화성시
233-2-000005,남양뉴타운주9부지(남양리 중심상가),공영,노외,,경기도 화성시 남양읍 남양리2319-3,28,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,10,300,10,400,,,,카드결제,,화성도시공사,031-357-6548,37.19899577,126.8259425,2021-10-20,5530000,경기도 화성시
233-2-000006,남양택지주3(남양택지공영주차장),공영,노외,,경기도 화성시 남양읍 남양리2226-7,83,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,10,300,10,400,,,,카드결제,,화성도시공사,031-357-6548,37.21146656,126.828967,2021-10-20,5530000,경기도 화성시
233-2-000007,마도바이오밸리,공영,노외,,경기도 화성시 마도면 청원리1351,190,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,10,300,10,400,,,,카드결제,,화성도시공사,031-357-6548,37.17122891,126.7723577,2021-10-20,5530000,경기도 화성시
233-2-000008,마도바이오밸리1,공영,노외,,경기도 화성시 마도면 청원리1473,162,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,10,300,10,400,,,,카드결제,,화성도시공사,031-357-6548,37.17052179,126.7641832,2021-10-20,5530000,경기도 화성시
